"","study_ID","author","publication_year","journal","DOI","language","coder_initials","exclude","Exclusion_rationale","country","locality","Site_period","coordinates_lat","coordinates_lon","coordinate_source","year_start","year_end","month_start","month_end","day_period_reported","day_period_start","day_period_end","night_period_reported","night_period_start","night_period_end","day_pollination_hrs","night_pollination_hrs","study_design_comments","plant_species","plant_cultivar","plant_native_status","plant_crop","Pollinator_observations_included","treatment_condition","treatment_comments","additional_treatment","treatment_effectiveness_metric","treatmenteffectiveness_metric_comments","extraction_type","sample_size","effectiveness_value","effectiveness_units","effect_error","effect_error_L","effect_error_U","effect_error_units","statistical_test","mechanism_proposed","mechanism_comments","Study_comments"
"809","Bustamente_2010","Bustamente",2010,"American Journal of Botany","10.3732/ajb.1000071","E","CCN","n",NA,"Mexico","Sonora","South45088",26.63666667,"-109.31083333","provided in text","2004",NA,"June","June","n",NA,NA,"n",NA,NA,NA,NA,NA,"Stenocereus thurberi",NA,"native","n",NA,"day pollination",NA,NA,"fruit set","N from seed set (if all fruit were counted)","Fig.5 webplotdigitizer",17,0.410334346504559,"proportion",0.106382978723404,"0.10638297872340396",NA,"SE",NA,NA,NA,NA
"810","Bustamente_2010","Bustamente",2010,"American Journal of Botany","10.3732/ajb.1000071","E","CCN","n",NA,"Mexico","Sonora","South45104",26.63666667,"-109.31083333","provided in text","2004",NA,"June","June","n",NA,NA,"n",NA,NA,NA,NA,NA,"Stenocereus thurberi",NA,"native","n",NA,"hand pollination",NA,NA,"fruit set","N from seed set (if all fruit were counted)","Fig.5 webplotdigitizer",15,1,"proportion",0,"0",NA,"SE",NA,NA,NA,NA
"811","Bustamente_2010","Bustamente",2010,"American Journal of Botany","10.3732/ajb.1000071","E","CCN","n",NA,"Mexico","Sonora","South45104",26.63666667,"-109.31083333","provided in text","2004",NA,"June","June","n",NA,NA,"n",NA,NA,NA,NA,NA,"Stenocereus thurberi",NA,"native","n",NA,"open pollination",NA,NA,"fruit set","N from seed set (if all fruit were counted)","Fig.5 webplotdigitizer",19,0.419452887537993,"proportion",0.100303951367782,"0.10030395136778197",NA,"SE",NA,NA,NA,NA
"812","Bustamente_2010","Bustamente",2010,"American Journal of Botany","10.3732/ajb.1000071","E","CCN","n",NA,"Mexico","Sonora","South45104",26.63666667,"-109.31083333","provided in text","2004",NA,"June","June","n",NA,NA,"n",NA,NA,NA,NA,NA,"Stenocereus thurberi",NA,"native","n",NA,"night pollination",NA,NA,"fruit set","N from seed set (if all fruit were counted)","Fig.5 webplotdigitizer",10,0,"proportion",0,"0",NA,"SE",NA,NA,NA,NA
"813","Bustamente_2010","Bustamente",2010,"American Journal of Botany","10.3732/ajb.1000071","E","CCN","n",NA,"Mexico","Sonora","South45104",26.63666667,"-109.31083333","provided in text","2004",NA,"June","June","n",NA,NA,"n",NA,NA,NA,NA,NA,"Stenocereus thurberi",NA,"native","n",NA,"day pollination",NA,NA,"fruit set","N from seed set (if all fruit were counted)","Fig.5 webplotdigitizer",21,0.486322188449847,"proportion",0.103343465045593,"0.103343465045593",NA,"SE",NA,NA,NA,NA
"814","Bustamente_2010","Bustamente",2010,"American Journal of Botany","10.3732/ajb.1000071","E","CCN","n",NA,"Mexico","Sonora","South45120",26.63666667,"-109.31083333","provided in text","2004",NA,"July","July","n",NA,NA,"n",NA,NA,NA,NA,NA,"Stenocereus thurberi",NA,"native","n",NA,"hand pollination",NA,NA,"fruit set","N from seed set (if all fruit were counted)","Fig.5 webplotdigitizer",18,1,"proportion",0,"0",NA,"SE",NA,NA,NA,NA
"815","Bustamente_2010","Bustamente",2010,"American Journal of Botany","10.3732/ajb.1000071","E","CCN","n",NA,"Mexico","Sonora","South45120",26.63666667,"-109.31083333","provided in text","2004",NA,"July","July","n",NA,NA,"n",NA,NA,NA,NA,NA,"Stenocereus thurberi",NA,"native","n",NA,"open pollination",NA,NA,"fruit set","N from seed set (if all fruit were counted)","Fig.5 webplotdigitizer",14,0.29483282674772,"proportion",0.103343465045593,"0.103343465045593",NA,"SE",NA,NA,NA,NA
"816","Bustamente_2010","Bustamente",2010,"American Journal of Botany","10.3732/ajb.1000071","E","CCN","n",NA,"Mexico","Sonora","South45120",26.63666667,"-109.31083333","provided in text","2004",NA,"July","July","n",NA,NA,"n",NA,NA,NA,NA,NA,"Stenocereus thurberi",NA,"native","n",NA,"night pollination",NA,NA,"fruit set","N from seed set (if all fruit were counted)","Fig.5 webplotdigitizer",31,0.0638297872340425,"proportion",0.0425531914893615,"4.25531914893615E-2",NA,"SE",NA,NA,NA,NA
"817","Bustamente_2010","Bustamente",2010,"American Journal of Botany","10.3732/ajb.1000071","E","CCN","n",NA,"Mexico","Sonora","South45120",26.63666667,"-109.31083333","provided in text","2004",NA,"July","July","n",NA,NA,"n",NA,NA,NA,NA,NA,"Stenocereus thurberi",NA,"native","n",NA,"day pollination",NA,NA,"fruit set","N from seed set (if all fruit were counted)","Fig.5 webplotdigitizer",18,0.392097264437689,"proportion",0.106382978723405,"0.10638297872340502",NA,"SE",NA,NA,NA,NA
"818","Bustamente_2010","Bustamente",2010,"American Journal of Botany","10.3732/ajb.1000071","E","CCN","n",NA,"Mexico","Sonora","South45136",26.63666667,"-109.31083333","provided in text","2004",NA,"July","July","n",NA,NA,"n",NA,NA,NA,NA,NA,"Stenocereus thurberi",NA,"native","n",NA,"hand pollination",NA,NA,"fruit set","N from seed set (if all fruit were counted)","Fig.5 webplotdigitizer",10,0.887537993920972,"proportion",0.072948328267477,"7.2948328267476992E-2",NA,"SE",NA,NA,NA,NA
"819","Bustamente_2010","Bustamente",2010,"American Journal of Botany","10.3732/ajb.1000071","E","CCN","n",NA,"Mexico","Sonora","South45136",26.63666667,"-109.31083333","provided in text","2004",NA,"July","July","n",NA,NA,"n",NA,NA,NA,NA,NA,"Stenocereus thurberi",NA,"native","n",NA,"open pollination",NA,NA,"fruit set","N from seed set (if all fruit were counted)","Fig.5 webplotdigitizer",10,0.112462006079027,"proportion",0.057750759878419,"5.7750759878419003E-2",NA,"SE",NA,NA,NA,NA
"820","Bustamente_2010","Bustamente",2010,"American Journal of Botany","10.3732/ajb.1000071","E","CCN","n",NA,"Mexico","Sonora","South45136",26.63666667,"-109.31083333","provided in text","2004",NA,"July","July","n",NA,NA,"n",NA,NA,NA,NA,NA,"Stenocereus thurberi",NA,"native","n",NA,"night pollination",NA,NA,"fruit set","N from seed set (if all fruit were counted)","Fig.5 webplotdigitizer",10,0.103343465045592,"proportion",0.054711246200608,"5.4711246200607994E-2",NA,"SE",NA,NA,NA,NA
"821","Bustamente_2010","Bustamente",2010,"American Journal of Botany","10.3732/ajb.1000071","E","CCN","n",NA,"Mexico","Sonora","South45136",26.63666667,"-109.31083333","provided in text","2004",NA,"July","July","n",NA,NA,"n",NA,NA,NA,NA,NA,"Stenocereus thurberi",NA,"native","n",NA,"day pollination",NA,NA,"fruit set","N from seed set (if all fruit were counted)","Fig.5 webplotdigitizer",10,0,"proportion",0,"0",NA,"SE",NA,NA,NA,NA
"822","Bustamente_2010","Bustamente",2010,"American Journal of Botany","10.3732/ajb.1000071","E","CCN","n",NA,"Mexico","Sonora","South45152",26.63666667,"-109.31083333","provided in text","2004",NA,"August","August","n",NA,NA,"n",NA,NA,NA,NA,NA,"Stenocereus thurberi",NA,"native","n",NA,"hand pollination",NA,NA,"fruit set","N from seed set (if all fruit were counted)","Fig.5 webplotdigitizer",10,0.848024316109422,"proportion",0.072948328267477,"7.2948328267476992E-2",NA,"SE",NA,NA,NA,NA
"823","Bustamente_2010","Bustamente",2010,"American Journal of Botany","10.3732/ajb.1000071","E","CCN","n",NA,"Mexico","Sonora","South45152",26.63666667,"-109.31083333","provided in text","2004",NA,"August","August","n",NA,NA,"n",NA,NA,NA,NA,NA,"Stenocereus thurberi",NA,"native","n",NA,"open pollination",NA,NA,"fruit set","N from seed set (if all fruit were counted)","Fig.5 webplotdigitizer",13,0.635258358662613,"proportion",0.109422492401216,"0.10942249240121593",NA,"SE",NA,NA,NA,NA
"824","Bustamente_2010","Bustamente",2010,"American Journal of Botany","10.3732/ajb.1000071","E","CCN","n",NA,"Mexico","Sonora","South45152",26.63666667,"-109.31083333","provided in text","2004",NA,"August","August","n",NA,NA,"n",NA,NA,NA,NA,NA,"Stenocereus thurberi",NA,"native","n",NA,"night pollination",NA,NA,"fruit set","N from seed set (if all fruit were counted)","Fig.5 webplotdigitizer",11,0.729483282674771,"proportion",0.094224924012159,"9.4224924012158984E-2",NA,"SE",NA,NA,NA,NA
"825","Bustamente_2010","Bustamente",2010,"American Journal of Botany","10.3732/ajb.1000071","E","CCN","n",NA,"Mexico","Sonora","South45152",26.63666667,"-109.31083333","provided in text","2004",NA,"August","August","n",NA,NA,"n",NA,NA,NA,NA,NA,"Stenocereus thurberi",NA,"native","n",NA,"day pollination",NA,NA,"fruit set","N from seed set (if all fruit were counted)","Fig.5 webplotdigitizer",16,0.252279635258358,"proportion",0.094224924012158,"9.4224924012157985E-2",NA,"SE",NA,NA,NA,NA
"826","Benning_2015","Benning",2015,"Am. Midl. Nat.","http://dx.doi.org/10.1674/0003-0031-174.2.204","English","LKK","n",NA,"United States","Archbold Biological Station","1",27.183333,"-81.35","provided in text","2013",NA,"April","April","y","0700","1930","y","2000","0400",1230,1600,NA,"Lyonia lucida",NA,"native","n","y","open pollination",NA,NA,"fruit set",NA,"webplot_digitizer",87,0.366,"mean",0.1045,"0.266",0.475,"SE","GLMM","competition among sympatric congeners -> character displacement toward long corolla, longer tongued pollinators (moths) - long tongued BBS may be rare","anecdotal but logical","asym. SE = SE is average of upper and lower error bar"
"827","Benning_2015","Benning",2015,"Am. Midl. Nat.","http://dx.doi.org/10.1674/0003-0031-174.2.204","English","LKK","n",NA,"United States","Archbold Biological Station","1",27.183333,"-81.35","provided in text","2013",NA,"April","April","y","0700","1930","y","2000","0400",1230,1600,NA,"Lyonia lucida",NA,"native","n","y","day pollination",NA,NA,"fruit set",NA,"webplot_digitizer",92,0.151,"mean",0.0625,"0.096",0.221,"SE","GLMM",NA,NA,"asym. SE = SE is average of upper and lower error bar"
"828","Benning_2015","Benning",2015,"Am. Midl. Nat.","http://dx.doi.org/10.1674/0003-0031-174.2.204","English","LKK","n",NA,"United States","Archbold Biological Station","1",27.183333,"-81.35","provided in text","2013",NA,"April","April","y","0700","1930","y","2000","0400",1230,1600,NA,"Lyonia lucida",NA,"native","n","y","night pollination",NA,NA,"fruit set",NA,"webplot_digitizer",118,0.288,"mean",0.091,"0.206",0.388,"SE","GLMM",NA,NA,"asym. SE = SE is average of upper and lower error bar"
"829","Benning_2015","Benning",2015,"Am. Midl. Nat.","http://dx.doi.org/10.1674/0003-0031-174.2.204","English","LKK","n",NA,"United States","Archbold Biological Station","1",27.183333,"-81.35","provided in text","2013",NA,"April","April","y","0700","1930","y","2000","0400",1230,1600,NA,"Lyonia lucida",NA,"native","n","y","complete exclusion",NA,NA,"fruit set",NA,"webplot_digitizer",70,0.015,"mean",0.0225,"0.006",0.051,"SE","GLMM",NA,NA,"asym. SE = SE is average of upper and lower error bar"
"830","Benning_2015","Benning",2015,"Am. Midl. Nat.","http://dx.doi.org/10.1674/0003-0031-174.2.204","English","LKK","n",NA,"United States","Archbold Biological Station","1",27.183333,"-81.35","provided in text","2013",NA,"April","April","y","0700","1930","y","2000","0400",1230,1600,NA,"Lyonia lucida",NA,"native","n","y","hand pollination",NA,NA,"fruit set",NA,"webplot_digitizer",56,0.824,"mean",0.0665,"0.749",0.882,"SE","GLMM",NA,NA,"asym. SE = SE is average of upper and lower error bar"
"831","Valdivia_2006","Valdivia",2006,"NZ J. Botany","10.1080/0028825X.2006.9513014","English","LKK","n",NA,"Chile","Yerba Loca Natural Sanctuary","1",-33.266667,"-70.301389","provided in text","2004",NA,"April","April","y","0800","2000","y","2000","0800",1200,1200,NA,"Escallonia myrtoidea",NA,"native","n","y","complete exclusion",NA,NA,"seed set",NA,"webplot_digitizer",50,23.56,"mean",6.594,NA,NA,"SE","ANOVA","suite of floral traits currently observed in plants does not necessarily correspond to current selective pressures elicited by their pollinators since these traits may be a response to ancient selective pressures faced by the plant lineage",NA,NA
"832","Valdivia_2006","Valdivia",2006,"NZ J. Botany","10.1080/0028825X.2006.9513014","English","LKK","n",NA,"Chile","Yerba Loca Natural Sanctuary","1",-33.266667,"-70.301389","provided in text","2004",NA,"April","April","y","0800","2000","y","2000","0800",1200,1200,NA,"Escallonia myrtoidea",NA,"native","n","y","night pollination",NA,NA,"seed set",NA,"webplot_digitizer",50,21.477,NA,4.396,NA,NA,"SE","ANOVA",NA,NA,NA
"833","Valdivia_2006","Valdivia",2006,"NZ J. Botany","10.1080/0028825X.2006.9513014","English","LKK","n",NA,"Chile","Yerba Loca Natural Sanctuary","1",-33.266667,"-70.301389","provided in text","2004",NA,"April","April","y","0800","2000","y","2000","0800",1200,1200,NA,"Escallonia myrtoidea",NA,"native","n","y","day pollination",NA,NA,"seed set",NA,"webplot_digitizer",50,24.529,NA,6.594,NA,NA,"SE","ANOVA",NA,NA,NA
"834","Valdivia_2006","Valdivia",2006,"NZ J. Botany","10.1080/0028825X.2006.9513014","English","LKK","n",NA,"Chile","Yerba Loca Natural Sanctuary","1",-33.266667,"-70.301389","provided in text","2004",NA,"April","April","y","0800","2000","y","2000","0800",1200,1200,NA,"Escallonia myrtoidea",NA,"native","n","y","open pollination",NA,NA,"seed set",NA,"webplot_digitizer",50,26.846,NA,5.865,NA,NA,"SE","ANOVA",NA,NA,NA
"835","Valdivia_2006","Valdivia",2006,"NZ J. Botany","10.1080/0028825X.2006.9513014","English","LKK","n",NA,"Chile","Yerba Loca Natural Sanctuary","1",-33.266667,"-70.301389","provided in text","2004",NA,"April","April","y","0800","2000","y","2000","0800",1200,1200,NA,"Escallonia myrtoidea",NA,"native","n","y","hand pollination",NA,NA,"seed set",NA,"webplot_digitizer",50,181.698,NA,8.785,NA,NA,"SE","ANOVA",NA,NA,NA
"836","Young_2002","Young",2002,"Am. J. Botany","https://doi.org/10.3732/ajb.89.3.433","English","LKK","n",NA,"United States","Golden Colorado","1",43.15,"-105.083333","provided in text","1994","1995","July","August","y","0700","1700","y","1700","0700",1000,1000,NA,"Silene alba",NA,"nonnative","n","y","night pollination",NA,NA,"seed set",NA,"webplot_digitizer",43,285.127,NA,19.701,NA,NA,"SE","ANOVA","So, the reduction  in  seed  production  caused  by  diurnal  insects  is  aproperty of the quantity or quality of pollen they deposit, notthe age of the stigma",NA,NA
"837","Young_2002","Young",2002,"Am. J. Botany","https://doi.org/10.3732/ajb.89.3.433","English","LKK","n",NA,"United States","Golden Colorado","1",43.15,"-105.083333","provided in text","1994","1995","July","August","y","0700","1700","y","1700","0700",1000,1000,NA,"Silene alba",NA,"nonnative","n","y","day pollination",NA,NA,"seed set",NA,"webplot_digitizer",22,124.321,NA,23.394,NA,NA,"SE","ANOVA","greater movement distance by moths?",NA,NA
"838","Young_2002","Young",2002,"Am. J. Botany","https://doi.org/10.3732/ajb.89.3.433","English","LKK","n",NA,"United States","Golden Colorado","1",43.15,"-105.083333","provided in text","1994","1995","July","August","y","0700","1700","y","1700","0700",1000,1000,NA,"Silene alba",NA,"nonnative","n","y","open pollination",NA,NA,"seed set",NA,"webplot_digitizer",28,251.511,NA,28.316,NA,NA,"SE","ANOVA","stigma age (open in evening) so old during the day - discounted hypotheiss",NA,NA
"839","Young_2002","Young",2002,"Am. J. Botany","https://doi.org/10.3732/ajb.89.3.433","English","LKK","n",NA,"United States","Golden Colorado","1",43.15,"-105.083333","provided in text","1994","1995","July","August","y","0700","1700","y","1700","0700",1000,1000,NA,"Silene alba",NA,"nonnative","n","y","complete exclusion",NA,NA,"seed set",NA,"webplot_digitizer",10,107.935,NA,39.383,NA,NA,"SE","ANOVA","moths more efficient pollen movers = as only want nectar - do not store pollen / groom it",NA,NA
"840","Young_2002","Young",2002,"Am. J. Botany","https://doi.org/10.3732/ajb.89.3.433","English","LKK","n",NA,"United States","Golden Colorado","1",43.15,"-105.083333","provided in text","1994","1995","July","August","y","0700","1700","y","1700","0700",1000,1000,NA,"Silene alba",NA,"nonnative","n","y","night pollination",NA,NA,"seed mass",NA,"webplot_digitizer",43,0.611,"mg",0.03,NA,NA,"SE","ANOVA","peak nectar production at night & nocturnal anthesis",NA,NA
"841","Young_2002","Young",2002,"Am. J. Botany","https://doi.org/10.3732/ajb.89.3.433","English","LKK","n",NA,"United States","Golden Colorado","1",43.15,"-105.083333","provided in text","1994","1995","July","August","y","0700","1700","y","1700","0700",1000,1000,NA,"Silene alba",NA,"nonnative","n","y","day pollination",NA,NA,"seed mass",NA,"webplot_digitizer",22,0.741,"mg",0.038,NA,NA,"SE","ANOVA",NA,NA,NA
"842","Young_2002","Young",2002,"Am. J. Botany","https://doi.org/10.3732/ajb.89.3.433","English","LKK","n",NA,"United States","Golden Colorado","1",43.15,"-105.083333","provided in text","1994","1995","July","August","y","0700","1700","y","1700","0700",1000,1000,NA,"Silene alba",NA,"nonnative","n","y","open pollination",NA,NA,"seed mass",NA,"webplot_digitizer",28,0.632,"mg",0.029,NA,NA,"SE","ANOVA",NA,NA,NA
"843","Young_2002","Young",2002,"Am. J. Botany","https://doi.org/10.3732/ajb.89.3.433","English","LKK","n",NA,"United States","Golden Colorado","1",43.15,"-105.083333","provided in text","1994","1995","July","August","y","0700","1700","y","1700","0700",1000,1000,NA,"Silene alba",NA,"nonnative","n","y","complete exclusion",NA,NA,"seed mass",NA,"webplot_digitizer",10,0.593,"mg",0.027,NA,NA,"SE","ANOVA",NA,NA,NA
"844","Robertson_2021","Robertson",2021,"J. Econ. Entom","10.1093/jee/toab145","English","LKK","n",NA,"United States","Fayetteville","1",36.1,"-94.17","provided in text","2017",NA,"not reported","not reported","y","0700","2000","y","2000","0700",1300,1300,NA,"Malus domestica","Unknown","nonnative","y","n","complete exclusion",NA,NA,"fruit set",NA,"in text",41,0.08,NA,0.03,NA,NA,"SE","GLMM",NA,NA,NA
"845","Robertson_2021","Robertson",2021,"J. Econ. Entom","10.1093/jee/toab145","English","LKK","n",NA,"United States","Fayetteville","1",36.1,"-94.17","provided in text","2017",NA,"not reported","not reported","y","0700","2000","y","2000","0700",1300,1300,NA,"Malus domestica","Unknown","nonnative","y","n","night pollination",NA,NA,"fruit set",NA,"in text",40,0.17,NA,0.05,NA,NA,"SE","GLMM",NA,NA,NA
"846","Robertson_2021","Robertson",2021,"J. Econ. Entom","10.1093/jee/toab145","English","LKK","n",NA,"United States","Fayetteville","1",36.1,"-94.17","provided in text","2017",NA,"not reported","not reported","y","0700","2000","y","2000","0700",1300,1300,NA,"Malus domestica","Unknown","nonnative","y","n","day pollination",NA,NA,"fruit set",NA,"in text",38,0.36,NA,0.08,NA,NA,"SE","GLMM",NA,NA,NA
"847","Robertson_2021","Robertson",2021,"J. Econ. Entom","10.1093/jee/toab145","English","LKK","n",NA,"United States","Fayetteville","1",36.1,"-94.17","provided in text","2017",NA,"not reported","not reported","y","0700","2000","y","2000","0700",1300,1300,NA,"Malus domestica","Unknown","nonnative","y","n","open pollination",NA,NA,"fruit set",NA,"in text",40,0.42,NA,0.08,NA,NA,"SE","GLMM",NA,NA,NA
"848","Robertson_2021","Robertson",2021,"J. Econ. Entom","10.1093/jee/toab145","English","LKK","n",NA,"United States","Fayetteville","1",36.1,"-94.17","provided in text","2018",NA,"not reported","not reported","y","0700","2000","y","2000","0700",1300,1300,NA,"Malus domestica","Enterprise ","nonnative","y","n","complete exclusion",NA,NA,"fruit set",NA,"in text",50,0.04,NA,0.01,NA,NA,"SE","GLMM",NA,NA,NA
